# Split-Step soliton collision: S=-0.1, v1=20, v2=-20
# L=64, N=512, T=1.0, tau=0.01
time,x_0.0000,x_0.5000,x_1.0000,x_1.5000,x_2.0000,x_2.5000,x_3.0000,x_3.5000,x_4.0000,x_4.5000,x_5.0000,x_5.5000,x_6.0000,x_6.5000,x_7.0000,x_7.5000,x_8.0000,x_8.5000,x_9.0000,x_9.5000,x_10.0000,x_10.5000,x_11.0000,x_11.5000,x_12.0000,x_12.5000,x_13.0000,x_13.5000,x_14.0000,x_14.5000,x_15.0000,x_15.5000,x_16.0000,x_16.5000,x_17.0000,x_17.5000,x_18.0000,x_18.5000,x_19.0000,x_19.5000,x_20.0000,x_20.5000,x_21.0000,x_21.5000,x_22.0000,x_22.5000,x_23.0000,x_23.5000,x_24.0000,x_24.5000,x_25.0000,x_25.5000,x_26.0000,x_26.5000,x_27.0000,x_27.5000,x_28.0000,x_28.5000,x_29.0000,x_29.5000,x_30.0000,x_30.5000,x_31.0000,x_31.5000,x_32.0000,x_32.5000,x_33.0000,x_33.5000,x_34.0000,x_34.5000,x_35.0000,x_35.5000,x_36.0000,x_36.5000,x_37.0000,x_37.5000,x_38.0000,x_38.5000,x_39.0000,x_39.5000,x_40.0000,x_40.5000,x_41.0000,x_41.5000,x_42.0000,x_42.5000,x_43.0000,x_43.5000,x_44.0000,x_44.5000,x_45.0000,x_45.5000,x_46.0000,x_46.5000,x_47.0000,x_47.5000,x_48.0000,x_48.5000,x_49.0000,x_49.5000,x_50.0000,x_50.5000,x_51.0000,x_51.5000,x_52.0000,x_52.5000,x_53.0000,x_53.5000,x_54.0000,x_54.5000,x_55.0000,x_55.5000,x_56.0000,x_56.5000,x_57.0000,x_57.5000,x_58.0000,x_58.5000,x_59.0000,x_59.5000,x_60.0000,x_60.5000,x_61.0000,x_61.5000,x_62.0000,x_62.5000,x_63.0000,x_63.5000
0.00000000,0.00003452,0.00007001,0.00014199,0.00028797,0.00058403,0.00118448,0.00240225,0.00487202,0.00988087,0.02003827,0.04062912,0.08231055,0.16618920,0.33096759,0.62485305,0.98677691,1.04756660,0.71771501,0.39089382,0.19776773,0.09816543,0.04852405,0.02388970,0.01151394,0.00544028,0.00351951,0.00381534,0.00519544,0.00965514,0.01987699,0.04061996,0.08234607,0.16620584,0.33096579,0.62484808,0.98677445,1.04756619,0.71771808,0.39090210,0.19777099,0.09813726,0.04846367,0.02390497,0.01178787,0.00581236,0.00286591,0.00141309,0.00069675,0.00034355,0.00016939,0.00008352,0.00004118,0.00002031,0.00001001,0.00000494,0.00000243,0.00000120,0.00000059,0.00000029,0.00000014,0.00000007,0.00000003,0.00000002,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.02000000,0.00003025,0.00001484,0.00012032,0.00016394,0.00031474,0.00073801,0.00126543,0.00288673,0.00550265,0.01144389,0.02312719,0.04658325,0.09523646,0.19024402,0.37957363,0.69737400,1.03881619,0.99980834,0.64352418,0.34164379,0.17252680,0.08504776,0.04220382,0.02025190,0.00949213,0.00631617,0.00662604,0.00925318,0.01685991,0.03516124,0.07127244,0.14472960,0.28893643,0.55492714,0.92321532,1.07644602,0.79385083,0.44596377,0.22681656,0.11308897,0.05589756,0.02735102,0.01379507,0.00650482,0.00343369,0.00156967,0.00080728,0.00044662,0.00013402,0.00015731,0.00003504,0.00005838,0.00004627,0.00003325,0.00003640,0.00002922,0.00002812,0.00002546,0.00002333,0.00002174,0.00002009,0.00001878,0.00001757,0.00001650,0.00001555,0.00001470,0.00001394,0.00001325,0.00001263,0.00001207,0.00001157,0.00001111,0.00001070,0.00001032,0.00000998,0.00000967,0.00000939,0.00000913,0.00000890,0.00000869,0.00000851,0.00000834,0.00000819,0.00000805,0.00000794,0.00000784,0.00000775,0.00000768,0.00000762,0.00000757,0.00000754,0.00000752,0.00000751,0.00000752,0.00000754,0.00000758,0.00000762,0.00000769,0.00000777,0.00000786,0.00000797,0.00000810,0.00000824,0.00000841,0.00000860,0.00000881,0.00000905,0.00000931,0.00000961,0.00000994,0.00001031,0.00001073,0.00001119,0.00001171,0.00001229,0.00001294,0.00001367,0.00001450,0.00001544,0.00001652,0.00001774,0.00001915,0.00002078,0.00002267,0.00002491,0.00002757,0.00003076,0.00003041
0.04000000,0.00007247,0.00009476,0.00006076,0.00020805,0.00016558,0.00042520,0.00089014,0.00136267,0.00352422,0.00604334,0.01356201,0.02622764,0.05411809,0.10907722,0.21962411,0.43135046,0.77562951,1.07061633,0.93985192,0.57226143,0.29863710,0.15031922,0.07350875,0.03599149,0.01679172,0.01075080,0.01203929,0.01589510,0.03010994,0.06144306,0.12555294,0.25240934,0.48987321,0.85246646,1.08247913,0.87154918,0.50397461,0.26267718,0.12852503,0.06547737,0.03076197,0.01637188,0.00722715,0.00406611,0.00185110,0.00086543,0.00063172,0.00005666,0.00024954,0.00010724,0.00011098,0.00010316,0.00007817,0.00007831,0.00006639,0.00006129,0.00005576,0.00005076,0.00004693,0.00004324,0.00004018,0.00003744,0.00003501,0.00003288,0.00003096,0.00002926,0.00002773,0.00002635,0.00002512,0.00002400,0.00002299,0.00002208,0.00002125,0.00002050,0.00001981,0.00001920,0.00001864,0.00001813,0.00001767,0.00001725,0.00001688,0.00001655,0.00001625,0.00001598,0.00001575,0.00001555,0.00001538,0.00001524,0.00001512,0.00001504,0.00001497,0.00001494,0.00001493,0.00001495,0.00001499,0.00001506,0.00001516,0.00001529,0.00001545,0.00001564,0.00001586,0.00001612,0.00001642,0.00001676,0.00001714,0.00001757,0.00001805,0.00001859,0.00001919,0.00001986,0.00002062,0.00002146,0.00002239,0.00002344,0.00002462,0.00002595,0.00002744,0.00002913,0.00003105,0.00003323,0.00003573,0.00003861,0.00004194,0.00004584,0.00005045,0.00005587,0.00005961,0.00007060
0.06000000,0.00011528,0.00014063,0.00017010,0.00014365,0.00033055,0.00015815,0.00065714,0.00100719,0.00160839,0.00430572,0.00643016,0.01660449,0.02856303,0.06467975,0.12278745,0.25480965,0.48841654,0.85372210,1.08147594,0.87106155,0.50604883,0.26111066,0.13037247,0.06227067,0.03009126,0.01914260,0.02071236,0.02842553,0.05274154,0.10794767,0.22015379,0.43090148,0.77769091,1.06766832,0.94255683,0.56961176,0.30202720,0.14676019,0.07671206,0.03441578,0.01943318,0.00824085,0.00464561,0.00240759,0.00081074,0.00091220,0.00009371,0.00036685,0.00021871,0.00018260,0.00017728,0.00013658,0.00013042,0.00011227,0.00010138,0.00009187,0.00008301,0.00007615,0.00006981,0.00006447,0.00005977,0.00005564,0.00005200,0.00004878,0.00004591,0.00004335,0.00004106,0.00003901,0.00003716,0.00003550,0.00003399,0.00003263,0.00003140,0.00003028,0.00002927,0.00002835,0.00002752,0.00002677,0.00002609,0.00002548,0.00002493,0.00002444,0.00002400,0.00002361,0.00002327,0.00002298,0.00002273,0.00002252,0.00002236,0.00002223,0.00002215,0.00002210,0.00002209,0.00002213,0.00002220,0.00002231,0.00002247,0.00002267,0.00002291,0.00002320,0.00002355,0.00002394,0.00002440,0.00002491,0.00002549,0.00002615,0.00002688,0.00002770,0.00002862,0.00002964,0.00003079,0.00003206,0.00003349,0.00003509,0.00003689,0.00003891,0.00004119,0.00004378,0.00004671,0.00005006,0.00005390,0.00005833,0.00006348,0.00006953,0.00007661,0.00008294,0.00009038,0.00010471
0.08000000,0.00016036,0.00018968,0.00021432,0.00026888,0.00027804,0.00050590,0.00024566,0.00106480,0.00101687,0.00241206,0.00493756,0.00776402,0.01913958,0.03344546,0.07376021,0.14194195,0.29222040,0.55323186,0.92624365,1.07140038,0.79764579,0.44587695,0.22750565,0.11058219,0.05172391,0.03426290,0.03641624,0.05021629,0.09209462,0.19040340,0.37770199,0.70236483,1.03408667,1.00209548,0.64219042,0.34440910,0.17100234,0.08577083,0.04233515,0.02051535,0.01115035,0.00454366,0.00356640,0.00047911,0.00133818,0.00036551,0.00053307,0.00038516,0.00028765,0.00027760,0.00021549,0.00019757,0.00017043,0.00015100,0.00013569,0.00012151,0.00011044,0.00010056,0.00009220,0.00008496,0.00007863,0.00007311,0.00006824,0.00006394,0.00006013,0.00005673,0.00005369,0.00005097,0.00004853,0.00004633,0.00004435,0.00004256,0.00004094,0.00003948,0.00003815,0.00003695,0.00003586,0.00003488,0.00003399,0.00003320,0.00003248,0.00003184,0.00003127,0.00003077,0.00003034,0.00002996,0.00002964,0.00002938,0.00002917,0.00002902,0.00002892,0.00002887,0.00002887,0.00002893,0.00002903,0.00002920,0.00002942,0.00002969,0.00003003,0.00003043,0.00003090,0.00003144,0.00003206,0.00003276,0.00003355,0.00003443,0.00003543,0.00003654,0.00003778,0.00003917,0.00004072,0.00004245,0.00004439,0.00004656,0.00004900,0.00005175,0.00005486,0.00005838,0.00006239,0.00006697,0.00007224,0.00007835,0.00008549,0.00009380,0.00010196,0.00010884,0.00012448,0.00014222
0.10000000,0.00020922,0.00024569,0.00028598,0.00033885,0.00042072,0.00050746,0.00078737,0.00061380,0.00178841,0.00084160,0.00442689,0.00360918,0.01207280,0.01882337,0.04136927,0.08262729,0.16523086,0.33357131,0.62471039,0.98833578,1.04253398,0.72331830,0.39048266,0.19392196,0.09195736,0.05894735,0.06511566,0.08716609,0.16320667,0.32811026,0.62826492,0.98521661,1.04596564,0.71941325,0.39210353,0.19860210,0.09671961,0.05074287,0.02111676,0.01501519,0.00264198,0.00550996,0.00070510,0.00202930,0.00091233,0.00081462,0.00065501,0.00045836,0.00042419,0.00032922,0.00028942,0.00024774,0.00021509,0.00019076,0.00016885,0.00015171,0.00013689,0.00012440,0.00011376,0.00010454,0.00009658,0.00008962,0.00008352,0.00007815,0.00007339,0.00006917,0.00006540,0.00006204,0.00005902,0.00005631,0.00005387,0.00005167,0.00004969,0.00004789,0.00004627,0.00004481,0.00004348,0.00004229,0.00004121,0.00004025,0.00003938,0.00003861,0.00003793,0.00003733,0.00003681,0.00003636,0.00003599,0.00003568,0.00003544,0.00003527,0.00003516,0.00003512,0.00003514,0.00003523,0.00003538,0.00003560,0.00003589,0.00003626,0.00003670,0.00003721,0.00003782,0.00003851,0.00003930,0.00004019,0.00004120,0.00004233,0.00004360,0.00004501,0.00004659,0.00004836,0.00005033,0.00005254,0.00005501,0.00005779,0.00006091,0.00006442,0.00006840,0.00007292,0.00007808,0.00008400,0.00009084,0.00009879,0.00010803,0.00011753,0.00012525,0.00014635,0.00016355,0.00018324
0.12000000,0.00026379,0.00031073,0.00037138,0.00045378,0.00055621,0.00069179,0.00093998,0.00131507,0.00154122,0.00291952,0.00191453,0.00586474,0.00269254,0.01433440,0.02041688,0.04904647,0.09340433,0.19182969,0.38001599,0.70138789,1.03607379,0.99848162,0.64820428,0.33389797,0.16182495,0.10487630,0.11307307,0.15469377,0.28260309,0.55380495,0.92355396,1.07134707,0.79862723,0.44627282,0.22937480,0.11053148,0.05858818,0.02481393,0.01613451,0.00534323,0.00562901,0.00318127,0.00293005,0.00207765,0.00138874,0.00115279,0.00077340,0.00066475,0.00050949,0.00042674,0.00035834,0.00030349,0.00026400,0.00023002,0.00020357,0.00018144,0.00016302,0.00014760,0.00013443,0.00012319,0.00011349,0.00010506,0.00009771,0.00009125,0.00008556,0.00008052,0.00007604,0.00007205,0.00006848,0.00006528,0.00006240,0.00005982,0.00005749,0.00005539,0.00005350,0.00005179,0.00005025,0.00004886,0.00004762,0.00004650,0.00004551,0.00004462,0.00004384,0.00004316,0.00004257,0.00004206,0.00004165,0.00004131,0.00004106,0.00004088,0.00004078,0.00004075,0.00004080,0.00004093,0.00004114,0.00004143,0.00004180,0.00004226,0.00004281,0.00004346,0.00004420,0.00004506,0.00004603,0.00004713,0.00004837,0.00004975,0.00005130,0.00005304,0.00005498,0.00005714,0.00005956,0.00006227,0.00006530,0.00006871,0.00007255,0.00007689,0.00008181,0.00008742,0.00009383,0.00010123,0.00010980,0.00011974,0.00013023,0.00013909,0.00016170,0.00017984,0.00020369,0.00022865
0.14000000,0.00032677,0.00038840,0.00047267,0.00058209,0.00073708,0.00096372,0.00124584,0.00181725,0.00230150,0.00313653,0.00321207,0.00355030,0.00487159,0.00542500,0.01544729,0.02400227,0.05670727,0.10654361,0.22154805,0.43286541,0.78166640,1.06713110,0.93869333,0.56386342,0.27913601,0.18458180,0.19959944,0.26964877,0.48162012,0.84682804,1.07466084,0.87592911,0.50836544,0.26392086,0.12732411,0.06652883,0.03008247,0.01679886,0.00828960,0.00390217,0.00465175,0.00276544,0.00371078,0.00250442,0.00213943,0.00142963,0.00111991,0.00083397,0.00065819,0.00053385,0.00043727,0.00036971,0.00031497,0.00027305,0.00023928,0.00021175,0.00018920,0.00017032,0.00015446,0.00014096,0.00012940,0.00011943,0.00011076,0.00010319,0.00009655,0.00009069,0.00008550,0.00008090,0.00007679,0.00007312,0.00006983,0.00006689,0.00006424,0.00006186,0.00005972,0.00005779,0.00005606,0.00005450,0.00005311,0.00005186,0.00005075,0.00004977,0.00004891,0.00004816,0.00004752,0.00004698,0.00004653,0.00004618,0.00004592,0.00004575,0.00004567,0.00004568,0.00004577,0.00004595,0.00004623,0.00004660,0.00004706,0.00004763,0.00004830,0.00004908,0.00004998,0.00005101,0.00005218,0.00005350,0.00005497,0.00005663,0.00005849,0.00006056,0.00006287,0.00006546,0.00006835,0.00007159,0.00007523,0.00007932,0.00008394,0.00008917,0.00009512,0.00010192,0.00010973,0.00011878,0.00012925,0.00014050,0.00015042,0.00017220,0.00018882,0.00021380,0.00024689,0.00028016
0.16000000,0.00040220,0.00048458,0.00059996,0.00075061,0.00097046,0.00129595,0.00178456,0.00234275,0.00312186,0.00309820,0.00361863,0.00222001,0.00430145,0.00360545,0.00802871,0.01628051,0.02905379,0.06429948,0.12216449,0.25533155,0.49539688,0.86284717,1.07288455,0.84823832,0.47679449,0.32050901,0.35108193,0.46342699,0.75990594,1.04548511,0.94203090,0.57939288,0.30430358,0.14762970,0.07486353,0.03613687,0.01765213,0.01071297,0.00255255,0.00502901,0.00202888,0.00375888,0.00331232,0.00341499,0.00268607,0.00204388,0.00149299,0.00110530,0.00085116,0.00066544,0.00053975,0.00044497,0.00037468,0.00032054,0.00027781,0.00024378,0.00021603,0.00019320,0.00017417,0.00015814,0.00014452,0.00013284,0.00012277,0.00011403,0.00010639,0.00009969,0.00009379,0.00008857,0.00008393,0.00007981,0.00007612,0.00007283,0.00006988,0.00006724,0.00006487,0.00006274,0.00006084,0.00005913,0.00005761,0.00005626,0.00005506,0.00005400,0.00005308,0.00005228,0.00005160,0.00005104,0.00005058,0.00005023,0.00004998,0.00004983,0.00004978,0.00004983,0.00004998,0.00005023,0.00005058,0.00005104,0.00005161,0.00005229,0.00005310,0.00005403,0.00005510,0.00005632,0.00005769,0.00005924,0.00006098,0.00006292,0.00006510,0.00006753,0.00007024,0.00007328,0.00007668,0.00008050,0.00008478,0.00008962,0.00009509,0.00010130,0.00010839,0.00011653,0.00012594,0.00013680,0.00014862,0.00015948,0.00017980,0.00019798,0.00022404,0.00025396,0.00029575,0.00034039
0.18000000,0.00049607,0.00060849,0.00076858,0.00098657,0.00131259,0.00177682,0.00238029,0.00302672,0.00333964,0.00327251,0.00284734,0.00329188,0.00178302,0.00473353,0.00248603,0.01050206,0.01712399,0.03466195,0.07158169,0.14167233,0.29802494,0.57061669,0.92765254,1.02010234,0.73544380,0.55526487,0.60914183,0.75531410,0.98555794,0.97257729,0.65061660,0.35281284,0.17413625,0.08486476,0.04224494,0.01887092,0.01273207,0.00252680,0.00511086,0.00212621,0.00321129,0.00311284,0.00329615,0.00358645,0.00331535,0.00272267,0.00202229,0.00149548,0.00110894,0.00085086,0.00066924,0.00054066,0.00044681,0.00037600,0.00032174,0.00027900,0.00024486,0.00021712,0.00019428,0.00017526,0.00015924,0.00014564,0.00013400,0.00012396,0.00011525,0.00010766,0.00010100,0.00009514,0.00008996,0.00008538,0.00008130,0.00007767,0.00007443,0.00007154,0.00006895,0.00006665,0.00006459,0.00006275,0.00006112,0.00005967,0.00005839,0.00005728,0.00005631,0.00005548,0.00005478,0.00005421,0.00005375,0.00005342,0.00005319,0.00005308,0.00005308,0.00005318,0.00005340,0.00005373,0.00005417,0.00005473,0.00005542,0.00005623,0.00005718,0.00005828,0.00005953,0.00006094,0.00006254,0.00006434,0.00006635,0.00006860,0.00007112,0.00007393,0.00007708,0.00008060,0.00008455,0.00008899,0.00009399,0.00009963,0.00010604,0.00011336,0.00012174,0.00013142,0.00014259,0.00015484,0.00016646,0.00018542,0.00020686,0.00023481,0.00026567,0.00030170,0.00035327,0.00041326
